chip x0 y0 channel x y
4 23.05 -67.05 35 31.3 -86.3
4 23.05 -67.05 41 31.3 -80.8
4 23.05 -67.05 45 31.3 -75.3
4 23.05 -67.05 48 31.3 -69.8
4 23.05 -67.05 42 31.3 -64.3
4 23.05 -67.05 49 31.3 -58.8
4 23.05 -67.05 52 31.3 -53.3
4 23.05 -67.05 59 31.3 -47.8
4 23.05 -67.05 38 36.8 -86.3
4 23.05 -67.05 44 36.8 -80.8
4 23.05 -67.05 50 36.8 -75.3
4 23.05 -67.05 54 36.8 -69.8
4 23.05 -67.05 58 36.8 -64.3
4 23.05 -67.05 63 36.8 -58.8
4 23.05 -67.05 55 36.8 -53.3
4 23.05 -67.05 62 36.8 -47.8
4 23.05 -67.05 47 42.3 -86.3
4 23.05 -67.05 53 42.3 -80.8
4 23.05 -67.05 60 42.3 -75.3
4 23.05 -67.05 39 42.3 -69.8
4 23.05 -67.05 56 42.3 -64.3
4 23.05 -67.05 57 42.3 -58.8
4 23.05 -67.05 51 42.3 -53.3
4 23.05 -67.05 61 42.3 -47.8
5 23.05 -23.05 61 3.8 -42.3
5 23.05 -23.05 51 3.8 -36.8
5 23.05 -23.05 57 3.8 -31.3
5 23.05 -23.05 56 3.8 -25.8
5 23.05 -23.05 39 3.8 -20.3
5 23.05 -23.05 60 3.8 -14.8
5 23.05 -23.05 53 3.8 -9.3
5 23.05 -23.05 47 3.8 -3.8
5 23.05 -23.05 62 9.3 -42.3
5 23.05 -23.05 55 9.3 -36.8
5 23.05 -23.05 63 9.3 -31.3
5 23.05 -23.05 58 9.3 -25.8
5 23.05 -23.05 54 9.3 -20.3
5 23.05 -23.05 50 9.3 -14.8
5 23.05 -23.05 44 9.3 -9.3
5 23.05 -23.05 38 9.3 -3.8
5 23.05 -23.05 59 14.8 -42.3
5 23.05 -23.05 52 14.8 -36.8
5 23.05 -23.05 49 14.8 -31.3
5 23.05 -23.05 42 14.8 -25.8
5 23.05 -23.05 48 14.8 -20.3
5 23.05 -23.05 45 14.8 -14.8
5 23.05 -23.05 41 14.8 -9.3
5 23.05 -23.05 35 14.8 -3.8
5 23.05 -23.05 46 20.3 -42.3
5 23.05 -23.05 43 20.3 -36.8
5 23.05 -23.05 37 20.3 -31.3
5 23.05 -23.05 40 20.3 -25.8
5 23.05 -23.05 36 20.3 -20.3
5 23.05 -23.05 33 20.3 -14.8
5 23.05 -23.05 32 20.3 -9.3
5 23.05 -23.05 31 20.3 -3.8
5 23.05 -23.05 34 25.8 -42.3
5 23.05 -23.05 29 25.8 -36.8
5 23.05 -23.05 23 25.8 -31.3
5 23.05 -23.05 20 25.8 -25.8
5 23.05 -23.05 30 25.8 -20.3
5 23.05 -23.05 27 25.8 -14.8
5 23.05 -23.05 28 25.8 -9.3
5 23.05 -23.05 25 25.8 -3.8
5 23.05 -23.05 26 31.3 -42.3
5 23.05 -23.05 17 31.3 -36.8
5 23.05 -23.05 11 31.3 -31.3
5 23.05 -23.05 4 31.3 -25.8
5 23.05 -23.05 18 31.3 -20.3
5 23.05 -23.05 15 31.3 -14.8
5 23.05 -23.05 13 31.3 -9.3
5 23.05 -23.05 19 31.3 -3.8
5 23.05 -23.05 14 36.8 -42.3
5 23.05 -23.05 24 36.8 -36.8
5 23.05 -23.05 8 36.8 -31.3
5 23.05 -23.05 5 36.8 -25.8
5 23.05 -23.05 12 36.8 -20.3
5 23.05 -23.05 3 36.8 -14.8
5 23.05 -23.05 22 36.8 -9.3
5 23.05 -23.05 7 36.8 -3.8
5 23.05 -23.05 0 42.3 -42.3
5 23.05 -23.05 1 42.3 -36.8
5 23.05 -23.05 2 42.3 -31.3
5 23.05 -23.05 6 42.3 -25.8
5 23.05 -23.05 21 42.3 -20.3
5 23.05 -23.05 9 42.3 -14.8
5 23.05 -23.05 10 42.3 -9.3
5 23.05 -23.05 16 42.3 -3.8
6 67.05 -67.05 16 47.8 -86.3
6 67.05 -67.05 10 47.8 -80.8
6 67.05 -67.05 9 47.8 -75.3
6 67.05 -67.05 21 47.8 -69.8
6 67.05 -67.05 6 47.8 -64.3
6 67.05 -67.05 2 47.8 -58.8
6 67.05 -67.05 1 47.8 -53.3
6 67.05 -67.05 0 47.8 -47.8
6 67.05 -67.05 7 53.3 -86.3
6 67.05 -67.05 22 53.3 -80.8
6 67.05 -67.05 3 53.3 -75.3
6 67.05 -67.05 12 53.3 -69.8
6 67.05 -67.05 5 53.3 -64.3
6 67.05 -67.05 8 53.3 -58.8
6 67.05 -67.05 24 53.3 -53.3
6 67.05 -67.05 14 53.3 -47.8
6 67.05 -67.05 19 58.8 -86.3
6 67.05 -67.05 13 58.8 -80.8
6 67.05 -67.05 15 58.8 -75.3
6 67.05 -67.05 18 58.8 -69.8
6 67.05 -67.05 4 58.8 -64.3
6 67.05 -67.05 11 58.8 -58.8
6 67.05 -67.05 17 58.8 -53.3
6 67.05 -67.05 26 58.8 -47.8
6 67.05 -67.05 25 64.3 -86.3
6 67.05 -67.05 28 64.3 -80.8
6 67.05 -67.05 27 64.3 -75.3
6 67.05 -67.05 30 64.3 -69.8
6 67.05 -67.05 20 64.3 -64.3
6 67.05 -67.05 23 64.3 -58.8
6 67.05 -67.05 29 64.3 -53.3
6 67.05 -67.05 34 64.3 -47.8
6 67.05 -67.05 31 69.8 -86.3
6 67.05 -67.05 32 69.8 -80.8
6 67.05 -67.05 33 69.8 -75.3
6 67.05 -67.05 36 69.8 -69.8
6 67.05 -67.05 40 69.8 -64.3
6 67.05 -67.05 37 69.8 -58.8
6 67.05 -67.05 43 69.8 -53.3
6 67.05 -67.05 46 69.8 -47.8
6 67.05 -67.05 35 75.3 -86.3
6 67.05 -67.05 41 75.3 -80.8
6 67.05 -67.05 45 75.3 -75.3
6 67.05 -67.05 48 75.3 -69.8
6 67.05 -67.05 42 75.3 -64.3
6 67.05 -67.05 49 75.3 -58.8
6 67.05 -67.05 52 75.3 -53.3
6 67.05 -67.05 59 75.3 -47.8
6 67.05 -67.05 38 80.8 -86.3
6 67.05 -67.05 44 80.8 -80.8
6 67.05 -67.05 50 80.8 -75.3
6 67.05 -67.05 54 80.8 -69.8
6 67.05 -67.05 58 80.8 -64.3
6 67.05 -67.05 63 80.8 -58.8
6 67.05 -67.05 55 80.8 -53.3
6 67.05 -67.05 62 80.8 -47.8
6 67.05 -67.05 47 86.3 -86.3
6 67.05 -67.05 53 86.3 -80.8
6 67.05 -67.05 60 86.3 -75.3
6 67.05 -67.05 39 86.3 -69.8
6 67.05 -67.05 56 86.3 -64.3
6 67.05 -67.05 57 86.3 -58.8
6 67.05 -67.05 51 86.3 -53.3
6 67.05 -67.05 61 86.3 -47.8
7 67.05 -23.05 61 47.8 -42.3
7 67.05 -23.05 51 47.8 -36.8
7 67.05 -23.05 57 47.8 -31.3
7 67.05 -23.05 56 47.8 -25.8
7 67.05 -23.05 39 47.8 -20.3
7 67.05 -23.05 60 47.8 -14.8
7 67.05 -23.05 53 47.8 -9.3
7 67.05 -23.05 47 47.8 -3.8
7 67.05 -23.05 62 53.3 -42.3
7 67.05 -23.05 55 53.3 -36.8
7 67.05 -23.05 63 53.3 -31.3
7 67.05 -23.05 58 53.3 -25.8
7 67.05 -23.05 54 53.3 -20.3
7 67.05 -23.05 50 53.3 -14.8
7 67.05 -23.05 44 53.3 -9.3
7 67.05 -23.05 38 53.3 -3.8
7 67.05 -23.05 59 58.8 -42.3
7 67.05 -23.05 52 58.8 -36.8
7 67.05 -23.05 49 58.8 -31.3
7 67.05 -23.05 42 58.8 -25.8
7 67.05 -23.05 48 58.8 -20.3
7 67.05 -23.05 45 58.8 -14.8
7 67.05 -23.05 41 58.8 -9.3
7 67.05 -23.05 35 58.8 -3.8
7 67.05 -23.05 46 64.3 -42.3
7 67.05 -23.05 43 64.3 -36.8
7 67.05 -23.05 37 64.3 -31.3
7 67.05 -23.05 40 64.3 -25.8
7 67.05 -23.05 36 64.3 -20.3
7 67.05 -23.05 33 64.3 -14.8
7 67.05 -23.05 32 64.3 -9.3
7 67.05 -23.05 31 64.3 -3.8
7 67.05 -23.05 34 69.8 -42.3
7 67.05 -23.05 29 69.8 -36.8
7 67.05 -23.05 23 69.8 -31.3
7 67.05 -23.05 20 69.8 -25.8
7 67.05 -23.05 30 69.8 -20.3
7 67.05 -23.05 27 69.8 -14.8
7 67.05 -23.05 28 69.8 -9.3
7 67.05 -23.05 25 69.8 -3.8
7 67.05 -23.05 26 75.3 -42.3
7 67.05 -23.05 17 75.3 -36.8
7 67.05 -23.05 11 75.3 -31.3
7 67.05 -23.05 4 75.3 -25.8
7 67.05 -23.05 18 75.3 -20.3
7 67.05 -23.05 15 75.3 -14.8
7 67.05 -23.05 13 75.3 -9.3
7 67.05 -23.05 19 75.3 -3.8
7 67.05 -23.05 14 80.8 -42.3
7 67.05 -23.05 24 80.8 -36.8
7 67.05 -23.05 8 80.8 -31.3
7 67.05 -23.05 5 80.8 -25.8
7 67.05 -23.05 12 80.8 -20.3
7 67.05 -23.05 3 80.8 -14.8
7 67.05 -23.05 22 80.8 -9.3
7 67.05 -23.05 7 80.8 -3.8
7 67.05 -23.05 0 86.3 -42.3
7 67.05 -23.05 1 86.3 -36.8
7 67.05 -23.05 2 86.3 -31.3
7 67.05 -23.05 6 86.3 -25.8
7 67.05 -23.05 21 86.3 -20.3
7 67.05 -23.05 9 86.3 -14.8
7 67.05 -23.05 10 86.3 -9.3
7 67.05 -23.05 16 86.3 -3.8
8 -67.05 23.05 16 -86.3 3.8
8 -67.05 23.05 10 -86.3 9.3
8 -67.05 23.05 9 -86.3 14.8
8 -67.05 23.05 21 -86.3 20.3
8 -67.05 23.05 6 -86.3 25.8
8 -67.05 23.05 2 -86.3 31.3
8 -67.05 23.05 1 -86.3 36.8
8 -67.05 23.05 0 -86.3 42.3
8 -67.05 23.05 7 -80.8 3.8
8 -67.05 23.05 22 -80.8 9.3
8 -67.05 23.05 3 -80.8 14.8
8 -67.05 23.05 12 -80.8 20.3
8 -67.05 23.05 5 -80.8 25.8
8 -67.05 23.05 8 -80.8 31.3
8 -67.05 23.05 24 -80.8 36.8
8 -67.05 23.05 14 -80.8 42.3
8 -67.05 23.05 19 -75.3 3.8
8 -67.05 23.05 13 -75.3 9.3
8 -67.05 23.05 15 -75.3 14.8
8 -67.05 23.05 18 -75.3 20.3
8 -67.05 23.05 4 -75.3 25.8
8 -67.05 23.05 11 -75.3 31.3
8 -67.05 23.05 17 -75.3 36.8
8 -67.05 23.05 26 -75.3 42.3
8 -67.05 23.05 25 -69.8 3.8
8 -67.05 23.05 28 -69.8 9.3
8 -67.05 23.05 27 -69.8 14.8
8 -67.05 23.05 30 -69.8 20.3
8 -67.05 23.05 20 -69.8 25.8
8 -67.05 23.05 23 -69.8 31.3
8 -67.05 23.05 29 -69.8 36.8
8 -67.05 23.05 34 -69.8 42.3
8 -67.05 23.05 31 -64.3 3.8
8 -67.05 23.05 32 -64.3 9.3
8 -67.05 23.05 33 -64.3 14.8
8 -67.05 23.05 36 -64.3 20.3
8 -67.05 23.05 40 -64.3 25.8
8 -67.05 23.05 37 -64.3 31.3
8 -67.05 23.05 43 -64.3 36.8
8 -67.05 23.05 46 -64.3 42.3
8 -67.05 23.05 35 -58.8 3.8
8 -67.05 23.05 41 -58.8 9.3
8 -67.05 23.05 45 -58.8 14.8
8 -67.05 23.05 48 -58.8 20.3
8 -67.05 23.05 42 -58.8 25.8
8 -67.05 23.05 49 -58.8 31.3
8 -67.05 23.05 52 -58.8 36.8
8 -67.05 23.05 59 -58.8 42.3
8 -67.05 23.05 38 -53.3 3.8
8 -67.05 23.05 44 -53.3 9.3
8 -67.05 23.05 50 -53.3 14.8
8 -67.05 23.05 54 -53.3 20.3
8 -67.05 23.05 58 -53.3 25.8
8 -67.05 23.05 63 -53.3 31.3
8 -67.05 23.05 55 -53.3 36.8
8 -67.05 23.05 62 -53.3 42.3
8 -67.05 23.05 47 -47.8 3.8
8 -67.05 23.05 53 -47.8 9.3
8 -67.05 23.05 60 -47.8 14.8
8 -67.05 23.05 39 -47.8 20.3
8 -67.05 23.05 56 -47.8 25.8
8 -67.05 23.05 57 -47.8 31.3
8 -67.05 23.05 51 -47.8 36.8
8 -67.05 23.05 61 -47.8 42.3
9 -67.05 67.05 61 -86.3 47.8
9 -67.05 67.05 51 -86.3 53.3
9 -67.05 67.05 57 -86.3 58.8
9 -67.05 67.05 56 -86.3 64.3
9 -67.05 67.05 39 -86.3 69.8
9 -67.05 67.05 60 -86.3 75.3
9 -67.05 67.05 53 -86.3 80.8
9 -67.05 67.05 47 -86.3 86.3
9 -67.05 67.05 62 -80.8 47.8
9 -67.05 67.05 55 -80.8 53.3
9 -67.05 67.05 63 -80.8 58.8
9 -67.05 67.05 58 -80.8 64.3
9 -67.05 67.05 54 -80.8 69.8
